model,state_name,state_abbr,trump,biden
Reed,Alabama,AL,0.9948428915776404,0.005157108422359606
Reed,Alaska,AK,0.8400847480623668,0.1599152519376332
Reed,Arizona,AZ,0.355029107225144,0.644970892774856
Reed,Arkansas,AR,0.9720386903398059,0.027961309660194025
Reed,California,CA,0.011399375816629642,0.9886006241833704
Reed,Colorado,CO,0.1172677937243427,0.8827322062756573
Reed,Connecticut,CT,0.0092250327354374,0.9907749672645626
Reed,Delaware,DE,0.007163924967861668,0.9928360750321383
Reed,District of Columbia,DC,2.3040130769924616e-7,0.9999997695986923
Reed,Florida,FL,0.36525016001008315,0.6347498399899169
Reed,Georgia,GA,0.4281731550796547,0.5718268449203453
Reed,Hawaii,HI,0.04355159062469971,0.9564484093753003
Reed,Idaho,ID,0.9930113807092347,0.006988619290765341
Reed,Illinois,IL,0.011629843435606801,0.9883701565643932
Reed,Indiana,IN,0.8408256397499715,0.15917436025002848
Reed,Iowa,IA,0.4687255959882477,0.5312744040117523
Reed,Kansas,KS,0.9702801374137366,0.029719862586263347
Reed,Kentucky,KY,0.9312681303557887,0.06873186964421127
Reed,Louisiana,LA,0.9817163093762186,0.01828369062378143
Reed,Maine,ME,0.15109868292600237,0.8489013170739976
Reed,Maryland,MD,7.094941200118665e-4,0.9992905058799881
Reed,Massachusetts,MA,9.14524801618799e-4,0.9990854751983812
Reed,ME-1,ME-1,0.06664912640445197,0.933350873595548
Reed,ME-2,ME-2,0.3578422387584943,0.6421577612415057
Reed,Michigan,MI,0.20450709767660835,0.7954929023233916
Reed,Minnesota,MN,0.029358353739755483,0.9706416462602445
Reed,Mississippi,MS,0.9404682892153765,0.05953171078462354
Reed,Missouri,MO,0.9518795402006078,0.04812045979939212
Reed,Montana,MT,0.6754270407159575,0.3245729592840425
Reed,NE-1,NE-1,0.6363398550751407,0.3636601449248593
Reed,NE-2,NE-2,0.3575688893570852,0.6424311106429148
Reed,NE-3,NE-3,0.9978778144217192,0.002122185578280838
Reed,Nebraska,NE,0.9656301120134496,0.03436988798655036
Reed,Nevada,NV,0.3373147059949566,0.6626852940050434
Reed,New Hampshire,NH,0.22614577285906723,0.7738542271409328
Reed,New Jersey,NJ,0.012355517808271488,0.9876444821917285
Reed,New Mexico,NM,0.04016317092119748,0.9598368290788025
Reed,New York,NY,0.003558621277756191,0.9964413787222438
Reed,North Carolina,NC,0.3063107403939652,0.6936892596060348
Reed,North Dakota,ND,0.9895380142659411,0.010461985734058868
Reed,Ohio,OH,0.504516828094386,0.495483171905614
Reed,Oklahoma,OK,0.9926884009244238,0.007311599075576266
Reed,Oregon,OR,0.004155088859110978,0.995844911140889
Reed,Pennsylvania,PA,0.16202028063917429,0.8379797193608257
Reed,Rhode Island,RI,0.0011391938858119621,0.998860806114188
Reed,South Carolina,SC,0.7639101768964398,0.2360898231035602
Reed,South Dakota,SD,0.9804978096014901,0.019502190398509887
Reed,Tennessee,TN,0.9013547763948632,0.09864522360513683
Reed,Texas,TX,0.6327010194553584,0.36729898054464166
Reed,Utah,UT,0.811269544205652,0.188730455794348
Reed,Vermont,VT,0.006048890195186507,0.9939511098048135
Reed,Virginia,VA,0.10532959429781041,0.8946704057021896
Reed,Washington,WA,0.004645896318268727,0.9953541036817313
Reed,West Virginia,WV,0.9521415634177939,0.047858436582206086
Reed,Wisconsin,WI,0.11504227506941445,0.8849577249305856
Reed,Wyoming,WY,0.997536391533499,0.0024636084665010023
